일자,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금등,"국가,지자체",기타법인,사모펀드
2017-02-08,-630160.0,514290.0,7004.0,162321.0,104709.0,-558212.0,-259428.0,-49057.0,641761.0,309070.0,-81057.0,-30599.0
2017-02-09,-629940.0,514835.0,5727.0,159828.0,104795.0,-558421.0,-259434.0,-49055.0,642952.0,309183.0,-80624.0,-30561.0
2017-02-10,-632413.0,513783.0,8862.0,163006.0,104827.0,-558884.0,-259550.0,-49065.0,643383.0,309205.0,-80213.0,-30501.0
2017-02-13,-635200.0,513841.0,11169.0,164743.0,104916.0,-559047.0,-259660.0,-49065.0,643797.0,309265.0,-79787.0,-30222.0
2017-02-14,-636566.0,512565.0,13822.0,166820.0,104849.0,-559321.0,-259650.0,-49066.0,644421.0,309314.0,-79850.0,-29986.0
2017-02-15,-638316.0,512278.0,15413.0,167339.0,105146.0,-559605.0,-259632.0,-49063.0,645055.0,309434.0,-79395.0,-29705.0
2017-02-16,-637890.0,513933.0,12759.0,164792.0,105256.0,-560241.0,-259587.0,-49074.0,645536.0,309397.0,-78816.0,-29763.0
2017-02-17,-642731.0,516836.0,14244.0,165581.0,105339.0,-560551.0,-259573.0,-49074.0,646177.0,309418.0,-78355.0,-29517.0
2017-02-20,-641699.0,517369.0,12147.0,161897.0,105394.0,-560782.0,-259574.0,-49085.0,647545.0,309468.0,-77828.0,-29160.0
2017-02-21,-644883.0,518617.0,13686.0,163427.0,105312.0,-561630.0,-259602.0,-49177.0,648676.0,309532.0,-77426.0,-29294.0
2017-02-22,-645818.0,523145.0,11700.0,161124.0,105431.0,-562914.0,-259567.0,-49175.0,649797.0,309551.0,-79039.0,-28993.0
2017-02-23,-646091.0,523500.0,11112.0,158688.0,105448.0,-562026.0,-259595.0,-49201.0,649515.0,309521.0,-78529.0,-27684.0
2017-02-24,-646013.0,523452.0,10595.0,161716.0,105015.0,-562243.0,-261494.0,-49210.0,648884.0,309427.0,-78039.0,-27943.0
2017-02-27,-646338.0,521195.0,12769.0,164396.0,104903.0,-562519.0,-261521.0,-49214.0,648795.0,309472.0,-77626.0,-27984.0
2017-02-28,-647501.0,521873.0,12496.0,160988.0,105006.0,-561853.0,-261553.0,-49210.0,649146.0,309558.0,-76835.0,-26029.0
2017-03-02,-648572.0,528692.0,6290.0,153756.0,104693.0,-561629.0,-261710.0,-49233.0,649313.0,309580.0,-76359.0,-24924.0
2017-03-03,-647507.0,528373.0,5038.0,153075.0,104551.0,-561696.0,-261730.0,-49256.0,649137.0,309459.0,-75849.0,-24943.0
2017-03-06,-647994.0,530668.0,2401.0,149887.0,104877.0,-561654.0,-261747.0,-49209.0,649243.0,309413.0,-75286.0,-24850.0
2017-03-07,-650454.0,531594.0,3401.0,149695.0,105006.0,-561399.0,-261646.0,-49085.0,649525.0,309488.0,-74749.0,-24628.0
2017-03-08,-650627.0,533135.0,1436.0,147819.0,104801.0,-561823.0,-261629.0,-49086.0,649719.0,309438.0,-74146.0,-24249.0
2017-03-09,-649523.0,537583.0,-4738.0,142374.0,104799.0,-562221.0,-261659.0,-49090.0,649531.0,309463.0,-73511.0,-24380.0
2017-03-10,-648971.0,539183.0,-7518.0,139651.0,104780.0,-562622.0,-261691.0,-49078.0,649712.0,309400.0,-72872.0,-24115.0
2017-03-13,-651795.0,543728.0,-9678.0,137854.0,104731.0,-562983.0,-261731.0,-49072.0,649693.0,309473.0,-72430.0,-24087.0
2017-03-14,-652295.0,547784.0,-13742.0,134341.0,104827.0,-563668.0,-261651.0,-49070.0,649250.0,309679.0,-71925.0,-23896.0
2017-03-15,-651448.0,549073.0,-16429.0,134669.0,104368.0,-565119.0,-261662.0,-49121.0,648586.0,309664.0,-71377.0,-24258.0
2017-03-16,-653821.0,551871.0,-17321.0,134789.0,103382.0,-565576.0,-261824.0,-49146.0,649034.0,309820.0,-70887.0,-24245.0
2017-03-17,-654756.0,554382.0,-19425.0,133495.0,103200.0,-566645.0,-261754.0,-49160.0,649259.0,309792.0,-70351.0,-24056.0
2017-03-20,-653906.0,553534.0,-19942.0,134385.0,103055.0,-567503.0,-261788.0,-49183.0,649013.0,309890.0,-69840.0,-24254.0
2017-03-21,-656254.0,557160.0,-21841.0,133478.0,102986.0,-568461.0,-261769.0,-49259.0,649024.0,310024.0,-69206.0,-24307.0
2017-03-22,-654441.0,556198.0,-23009.0,132711.0,102921.0,-569635.0,-261768.0,-49440.0,650562.0,309958.0,-68894.0,-24761.0
2017-03-23,-655725.0,556724.0,-22827.0,133245.0,102862.0,-570057.0,-261842.0,-49443.0,650925.0,309913.0,-68331.0,-24870.0
2017-03-24,-657592.0,555834.0,-20620.0,136104.0,102508.0,-570246.0,-262070.0,-49483.0,651106.0,309816.0,-67766.0,-24795.0
2017-03-27,-657425.0,556198.0,-21667.0,136933.0,102008.0,-570908.0,-262308.0,-49498.0,650782.0,309710.0,-67251.0,-24823.0
2017-03-28,-657407.0,556405.0,-22485.0,137844.0,101724.0,-571793.0,-262443.0,-49499.0,650325.0,309708.0,-66668.0,-24786.0
2017-03-29,-657040.0,555788.0,-22749.0,137298.0,100970.0,-572048.0,-262440.0,-49501.0,651267.0,309738.0,-66153.0,-24469.0
2017-03-30,-656385.0,556682.0,-24441.0,135589.0,100883.0,-572059.0,-262399.0,-49500.0,651267.0,309841.0,-66019.0,-24500.0
2017-03-31,-657495.0,556939.0,-24112.0,136075.0,100863.0,-572227.0,-262599.0,-49394.0,651477.0,309832.0,-65503.0,-24575.0
2017-04-03,-658087.0,556719.0,-23800.0,136991.0,100659.0,-572566.0,-262640.0,-49390.0,651524.0,309803.0,-64990.0,-24616.0
2017-04-04,-656294.0,555704.0,-25035.0,136247.0,100639.0,-572918.0,-262662.0,-49388.0,651548.0,309808.0,-64520.0,-24743.0
2017-04-05,-655014.0,555628.0,-26707.0,134728.0,100767.0,-573141.0,-262707.0,-49385.0,651434.0,309719.0,-64054.0,-24555.0
2017-04-06,-653331.0,554723.0,-27885.0,132882.0,100845.0,-573056.0,-262776.0,-49397.0,652021.0,309765.0,-63626.0,-24602.0
2017-04-07,-653227.0,553944.0,-26854.0,133079.0,101136.0,-573178.0,-262850.0,-49419.0,652813.0,309947.0,-63970.0,-24813.0
2017-04-10,-653163.0,553404.0,-26899.0,132917.0,101072.0,-573244.0,-262929.0,-49425.0,653266.0,310068.0,-63448.0,-25052.0
2017-04-11,-652850.0,552139.0,-25922.0,133981.0,101157.0,-573233.0,-262941.0,-49423.0,653105.0,310061.0,-63463.0,-25056.0
2017-04-12,-652602.0,552929.0,-26969.0,133779.0,100862.0,-573106.0,-262941.0,-49427.0,652499.0,310101.0,-63405.0,-25162.0
2017-04-13,-653739.0,552919.0,-25927.0,135978.0,100822.0,-573087.0,-262931.0,-49894.0,652122.0,310004.0,-63291.0,-25367.0
2017-04-14,-653295.0,552185.0,-25700.0,136160.0,100693.0,-573352.0,-262950.0,-49894.0,652746.0,310028.0,-63208.0,-25556.0
2017-04-17,-654904.0,551069.0,-23035.0,137762.0,100666.0,-573275.0,-262803.0,-49930.0,652934.0,310091.0,-63119.0,-24907.0
2017-04-18,-655386.0,551182.0,-22650.0,138413.0,100792.0,-573186.0,-262790.0,-49918.0,652076.0,310131.0,-63119.0,-24597.0
2017-04-19,-654227.0,548932.0,-21546.0,139877.0,100771.0,-573189.0,-262807.0,-49937.0,651563.0,310171.0,-63120.0,-24424.0
2017-04-20,-656988.0,549694.0,-19310.0,141480.0,100896.0,-573854.0,-262760.0,-49951.0,652574.0,310216.0,-63334.0,-24341.0
2017-04-21,-660152.0,552119.0,-18411.0,140794.0,101091.0,-573453.0,-262859.0,-49910.0,653257.0,310289.0,-63410.0,-24051.0
2017-04-24,-662646.0,555499.0,-19134.0,140892.0,100517.0,-573736.0,-262863.0,-49887.0,653384.0,310185.0,-63546.0,-24057.0
2017-04-25,-666324.0,562015.0,-21944.0,137810.0,100336.0,-574562.0,-262817.0,-49932.0,654103.0,310165.0,-63545.0,-23476.0
2017-04-26,-670004.0,564999.0,-21176.0,138781.0,99755.0,-575396.0,-262815.0,-49982.0,654777.0,310181.0,-63568.0,-22906.0
2017-04-27,-668455.0,565132.0,-22762.0,137496.0,99470.0,-576211.0,-262851.0,-49991.0,654880.0,310231.0,-63646.0,-22214.0
2017-04-28,-665056.0,564981.0,-26310.0,136236.0,99142.0,-577064.0,-262934.0,-49911.0,655396.0,308781.0,-63335.0,-22382.0
2017-05-02,-666352.0,566336.0,-26784.0,137388.0,99017.0,-578111.0,-262965.0,-49904.0,655340.0,308267.0,-62898.0,-22243.0
2017-05-04,-667060.0,569977.0,-30117.0,136862.0,98763.0,-578265.0,-262976.0,-49918.0,654597.0,306503.0,-62468.0,-22108.0
2017-05-08,-673692.0,575417.0,-29263.0,139628.0,98431.0,-578608.0,-262969.0,-49954.0,653249.0,306551.0,-62085.0,-22016.0
2017-05-10,-674696.0,576524.0,-29724.0,145646.0,96331.0,-580618.0,-263047.0,-50018.0,650690.0,306912.0,-61735.0,-22043.0
2017-05-11,-679137.0,577569.0,-26406.0,153201.0,96056.0,-581763.0,-263113.0,-50295.0,649912.0,305149.0,-61630.0,-21974.0
2017-05-12,-675502.0,574504.0,-27345.0,154074.0,96066.0,-583622.0,-263211.0,-50246.0,650948.0,304517.0,-61289.0,-22292.0
2017-05-15,-675153.0,573545.0,-27093.0,155569.0,95852.0,-583861.0,-263217.0,-50250.0,650654.0,303895.0,-60921.0,-22154.0
2017-05-16,-674919.0,575885.0,-26364.0,157625.0,95850.0,-583952.0,-263224.0,-50300.0,650705.0,302713.0,-64230.0,-22199.0
2017-05-17,-673302.0,575952.0,-28552.0,157953.0,95964.0,-584202.0,-263224.0,-50331.0,650606.0,300228.0,-63738.0,-21965.0
2017-05-18,-673492.0,576221.0,-29190.0,158747.0,95955.0,-583801.0,-263186.0,-50390.0,650400.0,298417.0,-63169.0,-21751.0
2017-05-19,-674143.0,576632.0,-29466.0,159750.0,95438.0,-583901.0,-262995.0,-50408.0,650492.0,297774.0,-62642.0,-22033.0
2017-05-22,-675027.0,579518.0,-32068.0,159046.0,94939.0,-584438.0,-262891.0,-50429.0,650654.0,296278.0,-62037.0,-21644.0
2017-05-23,-677643.0,578965.0,-29256.0,159651.0,94799.0,-584527.0,-262890.0,-50441.0,654051.0,295201.0,-61693.0,-21517.0
2017-05-24,-678008.0,579737.0,-30150.0,160349.0,94835.0,-584250.0,-262902.0,-52271.0,654450.0,294809.0,-61209.0,-21586.0
2017-05-25,-682061.0,580906.0,-27495.0,163896.0,94761.0,-584500.0,-262861.0,-52286.0,653934.0,294996.0,-60996.0,-21848.0
2017-05-26,-684647.0,582136.0,-26644.0,164444.0,94494.0,-584776.0,-262794.0,-52221.0,656117.0,294004.0,-60469.0,-22325.0
2017-05-29,-684133.0,582358.0,-27712.0,166154.0,94479.0,-585711.0,-263187.0,-52230.0,656328.0,292952.0,-60156.0,-22909.0
2017-05-30,-683998.0,581941.0,-27740.0,167606.0,94391.0,-585722.0,-263093.0,-52258.0,656007.0,292102.0,-59807.0,-23184.0
2017-05-31,-684367.0,578322.0,-24131.0,171443.0,94119.0,-585905.0,-263016.0,-52307.0,656285.0,292091.0,-59424.0,-23251.0
2017-06-01,-683616.0,578187.0,-25023.0,171368.0,93954.0,-585813.0,-263136.0,-52307.0,656382.0,291571.0,-59180.0,-23451.0
2017-06-02,-686023.0,582666.0,-27533.0,170565.0,94023.0,-585876.0,-263409.0,-52325.0,656813.0,289619.0,-58738.0,-23351.0
2017-06-05,-685981.0,585406.0,-30811.0,169856.0,93807.0,-586473.0,-263472.0,-52373.0,655295.0,289382.0,-58243.0,-23238.0
2017-06-07,-684716.0,586552.0,-33778.0,168978.0,93612.0,-586672.0,-263860.0,-52431.0,654238.0,289197.0,-57690.0,-23242.0
2017-06-08,-683737.0,589369.0,-38313.0,166490.0,93646.0,-586968.0,-264017.0,-52530.0,654590.0,288127.0,-56969.0,-24052.0
2017-06-09,-685500.0,590915.0,-38682.0,166554.0,93649.0,-586322.0,-264174.0,-52585.0,653867.0,287797.0,-56362.0,-23869.0
2017-06-12,-680512.0,589454.0,-42760.0,165342.0,93393.0,-587024.0,-264274.0,-52640.0,653645.0,287070.0,-55827.0,-24670.0
2017-06-13,-681730.0,588667.0,-41136.0,166602.0,93443.0,-586625.0,-264273.0,-52667.0,652942.0,287634.0,-55451.0,-24590.0
2017-06-14,-681202.0,588889.0,-42357.0,167495.0,93274.0,-586871.0,-264282.0,-52779.0,652040.0,287094.0,-54995.0,-24724.0
2017-06-15,-678616.0,588998.0,-45416.0,166108.0,93358.0,-586786.0,-264369.0,-52776.0,652057.0,286207.0,-54646.0,-25612.0
2017-06-16,-678066.0,587365.0,-44834.0,167765.0,93151.0,-586835.0,-264457.0,-52800.0,651344.0,286504.0,-54150.0,-25900.0
2017-06-19,-679084.0,588637.0,-45379.0,169156.0,92970.0,-586690.0,-264526.0,-52803.0,650526.0,285683.0,-53821.0,-26088.0
2017-06-20,-675503.0,593509.0,-51363.0,166869.0,92623.0,-586762.0,-264525.0,-52802.0,649874.0,283035.0,-56304.0,-26069.0
2017-06-21,-672561.0,591662.0,-53222.0,166727.0,92538.0,-586533.0,-264515.0,-52830.0,650161.0,281544.0,-55562.0,-26707.0
2017-06-22,-671803.0,593488.0,-52750.0,167715.0,91912.0,-585668.0,-264680.0,-52827.0,649411.0,281895.0,-58624.0,-26900.0
2017-06-23,-674797.0,595154.0,-51690.0,169253.0,91581.0,-585958.0,-264652.0,-52788.0,649080.0,282120.0,-58355.0,-26719.0
2017-06-26,-674577.0,595584.0,-52915.0,169816.0,91468.0,-586348.0,-264663.0,-52879.0,648731.0,281269.0,-57792.0,-26699.0
2017-06-27,-672356.0,596125.0,-56175.0,169707.0,91331.0,-586876.0,-264469.0,-52843.0,648200.0,278758.0,-57294.0,-26373.0
2017-06-28,-671021.0,594314.0,-56238.0,170046.0,91602.0,-586815.0,-264444.0,-52885.0,647890.0,278510.0,-56756.0,-26532.0
2017-06-29,-672688.0,595314.0,-56037.0,171234.0,91226.0,-586963.0,-264445.0,-52917.0,647430.0,278143.0,-56289.0,-26132.0
2017-06-30,-671603.0,594904.0,-57236.0,170328.0,91284.0,-585904.0,-264380.0,-52933.0,647925.0,276404.0,-55790.0,-26348.0
2017-07-03,-672446.0,595958.0,-58081.0,170397.0,91260.0,-585997.0,-264454.0,-52944.0,647699.0,275652.0,-55178.0,-26080.0
2017-07-04,-672000.0,594030.0,-57040.0,171808.0,91211.0,-586781.0,-264512.0,-52965.0,648082.0,275480.0,-54731.0,-25747.0
2017-07-05,-671460.0,593966.0,-57856.0,171668.0,91369.0,-586498.0,-264579.0,-52974.0,648076.0,274408.0,-54394.0,-25707.0
2017-07-06,-670170.0,596139.0,-61854.0,169806.0,91334.0,-586806.0,-264538.0,-52996.0,648255.0,272678.0,-53876.0,-25967.0
2017-07-07,-669534.0,598896.0,-61305.0,170847.0,91089.0,-586678.0,-264551.0,-53013.0,648228.0,272687.0,-57827.0,-26293.0
2017-07-10,-669995.0,598325.0,-60534.0,171434.0,90865.0,-586773.0,-264640.0,-53023.0,648754.0,272745.0,-57557.0,-26273.0
2017-07-11,-671231.0,599332.0,-60737.0,170331.0,90718.0,-586665.0,-264750.0,-53031.0,650269.0,272304.0,-57098.0,-26289.0
2017-07-12,-669427.0,603148.0,-63256.0,168861.0,90635.0,-586717.0,-264802.0,-53039.0,651035.0,270806.0,-60221.0,-26407.0
2017-07-13,-671491.0,606555.0,-65116.0,166283.0,90729.0,-586269.0,-264555.0,-53078.0,651889.0,269819.0,-59699.0,-26308.0
2017-07-14,-672024.0,608557.0,-64874.0,167543.0,90365.0,-586398.0,-264580.0,-53107.0,652027.0,269239.0,-61396.0,-26335.0
2017-07-17,-673154.0,608170.0,-63758.0,168904.0,90182.0,-586563.0,-264549.0,-53145.0,652955.0,268718.0,-60955.0,-26630.0
2017-07-18,-672544.0,606009.0,-62538.0,170352.0,90225.0,-586879.0,-264561.0,-53188.0,653419.0,268528.0,-60611.0,-26805.0
2017-07-19,-673317.0,605006.0,-61249.0,175022.0,89947.0,-587324.0,-264607.0,-53288.0,651934.0,268065.0,-60150.0,-27367.0
2017-07-20,-674768.0,605612.0,-60765.0,175593.0,89781.0,-586828.0,-264557.0,-53375.0,651841.0,267536.0,-59765.0,-27125.0
2017-07-21,-676937.0,608512.0,-61376.0,176355.0,89702.0,-587970.0,-264275.0,-53436.0,652347.0,266986.0,-59867.0,-27454.0
2017-07-24,-676728.0,606835.0,-59935.0,177984.0,89472.0,-588061.0,-264292.0,-53441.0,652206.0,267366.0,-59836.0,-27536.0
2017-07-25,-676093.0,603405.0,-57278.0,180208.0,89396.0,-587274.0,-264281.0,-53454.0,651938.0,267364.0,-59718.0,-27542.0
2017-07-26,-677099.0,599889.0,-52680.0,184488.0,89093.0,-586466.0,-264310.0,-53475.0,651548.0,267468.0,-59758.0,-27392.0
2017-07-27,-678464.0,597808.0,-49091.0,186829.0,89327.0,-586021.0,-264440.0,-53479.0,651172.0,268490.0,-59899.0,-27335.0
2017-07-28,-677676.0,592208.0,-44270.0,192003.0,89379.0,-584967.0,-264628.0,-53499.0,650731.0,267870.0,-59910.0,-27524.0
2017-07-31,-680281.0,589659.0,-39409.0,195818.0,89641.0,-584786.0,-264670.0,-53526.0,650767.0,268318.0,-59615.0,-27338.0
2017-08-01,-682030.0,589307.0,-37611.0,197605.0,89694.0,-584441.0,-264686.0,-53569.0,650677.0,267911.0,-59302.0,-27168.0
2017-08-02,-681958.0,590670.0,-39315.0,196535.0,89652.0,-584239.0,-264739.0,-53641.0,651088.0,266979.0,-59027.0,-27315.0
2017-08-03,-678382.0,586645.0,-39214.0,198377.0,89490.0,-584333.0,-264811.0,-53670.0,649924.0,266917.0,-58679.0,-27470.0
2017-08-04,-679329.0,585011.0,-37066.0,199222.0,89866.0,-584377.0,-264814.0,-53698.0,650455.0,267213.0,-58243.0,-27296.0
2017-08-07,-679730.0,585942.0,-38007.0,199655.0,89813.0,-584164.0,-264902.0,-53731.0,650295.0,266028.0,-57833.0,-27361.0
2017-08-08,-679299.0,586859.0,-39507.0,198426.0,89795.0,-583797.0,-264896.0,-53725.0,651657.0,264169.0,-57682.0,-27497.0
2017-08-09,-680166.0,584308.0,-36456.0,199074.0,89753.0,-583762.0,-265020.0,-53743.0,654138.0,264622.0,-57304.0,-27879.0
2017-08-10,-681868.0,582063.0,-32177.0,201621.0,89935.0,-583656.0,-265064.0,-53801.0,655569.0,264807.0,-57623.0,-27949.0
2017-08-11,-682570.0,576191.0,-25952.0,207368.0,89719.0,-583704.0,-265820.0,-53693.0,656171.0,265530.0,-57285.0,-27887.0
2017-08-14,-683774.0,573619.0,-22366.0,209545.0,89939.0,-582743.0,-266074.0,-53687.0,656255.0,265438.0,-57085.0,-27405.0
2017-08-16,-682202.0,572604.0,-23036.0,209668.0,89924.0,-582253.0,-266103.0,-53685.0,655879.0,264454.0,-56949.0,-27287.0
2017-08-17,-681795.0,574333.0,-25341.0,209614.0,89986.0,-581470.0,-266129.0,-53692.0,655812.0,260744.0,-56795.0,-26573.0
2017-08-18,-681256.0,574417.0,-26232.0,209642.0,89823.0,-581635.0,-266106.0,-53698.0,656739.0,259180.0,-56505.0,-26544.0
2017-08-21,-680748.0,574216.0,-27011.0,209782.0,89821.0,-581583.0,-266131.0,-53731.0,656537.0,258361.0,-56023.0,-26433.0
2017-08-22,-682435.0,574855.0,-26127.0,210778.0,89849.0,-581341.0,-266037.0,-53728.0,656362.0,258300.0,-55880.0,-26675.0
2017-08-23,-681694.0,575933.0,-28143.0,209645.0,89803.0,-581320.0,-266043.0,-53734.0,656570.0,257246.0,-55697.0,-26675.0
2017-08-24,-683414.0,576123.0,-26936.0,210683.0,89853.0,-581059.0,-266052.0,-53724.0,656241.0,257555.0,-55356.0,-26798.0
2017-08-25,-685082.0,575873.0,-25253.0,212466.0,89765.0,-580971.0,-266099.0,-53706.0,656141.0,257609.0,-55113.0,-26822.0
2017-08-28,-686005.0,575267.0,-24058.0,213692.0,89667.0,-581142.0,-266134.0,-53716.0,656267.0,257720.0,-54787.0,-26775.0
2017-08-29,-683916.0,572637.0,-23586.0,213817.0,89796.0,-580441.0,-266081.0,-53729.0,656687.0,256514.0,-54709.0,-26513.0
2017-08-30,-685193.0,571981.0,-21739.0,214238.0,90066.0,-579842.0,-266108.0,-53751.0,656955.0,256761.0,-54604.0,-26423.0
2017-08-31,-683917.0,570909.0,-22287.0,214033.0,90228.0,-579543.0,-266152.0,-53751.0,656973.0,256033.0,-54233.0,-26473.0
2017-09-01,-682877.0,571672.0,-24464.0,213020.0,90484.0,-579512.0,-266137.0,-53763.0,656743.0,254774.0,-53859.0,-26439.0
2017-09-04,-686311.0,571738.0,-21300.0,214473.0,90614.0,-579445.0,-266103.0,-53779.0,657212.0,255596.0,-53634.0,-26236.0
2017-09-05,-686971.0,569631.0,-18871.0,216429.0,90650.0,-579374.0,-266131.0,-53785.0,657396.0,255974.0,-53270.0,-26398.0
2017-09-06,-685898.0,566367.0,-17116.0,218509.0,90625.0,-579713.0,-266137.0,-53795.0,657841.0,256134.0,-52846.0,-26947.0
2017-09-07,-688144.0,567074.0,-15866.0,218623.0,90653.0,-579730.0,-266113.0,-53798.0,660048.0,254971.0,-52574.0,-26888.0
2017-09-08,-687690.0,567224.0,-16699.0,218548.0,90418.0,-579769.0,-266138.0,-53807.0,660107.0,254659.0,-52334.0,-27083.0
2017-09-11,-690022.0,565718.0,-13062.0,221647.0,90315.0,-580002.0,-266134.0,-53839.0,660417.0,255239.0,-52135.0,-27072.0
2017-09-12,-690073.0,563868.0,-11601.0,222907.0,90223.0,-579584.0,-266144.0,-53831.0,660522.0,254820.0,-51686.0,-26880.0
2017-09-13,-690678.0,563795.0,-11186.0,223034.0,90306.0,-579560.0,-266065.0,-53849.0,661110.0,254449.0,-51439.0,-26977.0
2017-09-14,-688757.0,563568.0,-10732.0,223533.0,90590.0,-578884.0,-266113.0,-53797.0,660527.0,254149.0,-53584.0,-27101.0
2017-09-15,-688649.0,562723.0,-10059.0,223214.0,90429.0,-579065.0,-266080.0,-53789.0,661589.0,254697.0,-53486.0,-27418.0
2017-09-18,-690263.0,564933.0,-10877.0,222034.0,90203.0,-578901.0,-266063.0,-53798.0,661870.0,254296.0,-53249.0,-26882.0
2017-09-19,-688766.0,563500.0,-11388.0,222274.0,90025.0,-578384.0,-266144.0,-53810.0,661769.0,253519.0,-52801.0,-27001.0
2017-09-20,-687908.0,561619.0,-10812.0,222700.0,89824.0,-578667.0,-266086.0,-53802.0,663283.0,252647.0,-52355.0,-27074.0
2017-09-21,-686102.0,562612.0,-12821.0,222122.0,89768.0,-578882.0,-266160.0,-53806.0,663652.0,250865.0,-53123.0,-26742.0
2017-09-22,-685652.0,562894.0,-13964.0,221150.0,89580.0,-578776.0,-266190.0,-53825.0,665196.0,249923.0,-52685.0,-27383.0
2017-09-25,-685427.0,562562.0,-14371.0,221621.0,89504.0,-578757.0,-266114.0,-53849.0,665068.0,249429.0,-52168.0,-27634.0
2017-09-26,-687005.0,558792.0,-9306.0,225659.0,89386.0,-578459.0,-266029.0,-53851.0,664910.0,250325.0,-51803.0,-27610.0
2017-09-27,-685347.0,555983.0,-8900.0,226180.0,89481.0,-578033.0,-266115.0,-53837.0,664833.0,249568.0,-51061.0,-27341.0
2017-09-28,-684159.0,554693.0,-9395.0,225969.0,89521.0,-577663.0,-266129.0,-53847.0,665247.0,248206.0,-50464.0,-27064.0
2017-09-29,-685725.0,555011.0,-8708.0,225776.0,89418.0,-576970.0,-266145.0,-53836.0,665630.0,247495.0,-49895.0,-26441.0
2017-10-10,-688828.0,563206.0,-14327.0,222754.0,89123.0,-577321.0,-266231.0,-53842.0,666540.0,244651.0,-49349.0,-26364.0
2017-10-11,-688291.0,570226.0,-19666.0,219970.0,89033.0,-577588.0,-266381.0,-53898.0,666852.0,242010.0,-51554.0,-26025.0
2017-10-12,-688838.0,572670.0,-21877.0,219288.0,88992.0,-578039.0,-266398.0,-53987.0,667057.0,240948.0,-51235.0,-26097.0
2017-10-13,-689972.0,572321.0,-20784.0,221272.0,88712.0,-579074.0,-266357.0,-54042.0,667275.0,241464.0,-50836.0,-26391.0
2017-10-16,-690688.0,572031.0,-20291.0,222396.0,88591.0,-579826.0,-266325.0,-54068.0,667418.0,241280.0,-50340.0,-26114.0
2017-10-17,-689231.0,571491.0,-21788.0,222683.0,88352.0,-580017.0,-266371.0,-54080.0,667930.0,239268.0,-49786.0,-25909.0
2017-10-18,-689293.0,571199.0,-22257.0,222907.0,87989.0,-580210.0,-266356.0,-54107.0,667859.0,239043.0,-48935.0,-25739.0
2017-10-19,-689315.0,571211.0,-22409.0,225014.0,87757.0,-581088.0,-266343.0,-54134.0,667493.0,237972.0,-48786.0,-25436.0
2017-10-20,-689722.0,573224.0,-24160.0,224856.0,87831.0,-581323.0,-266353.0,-54140.0,667449.0,236501.0,-48243.0,-25337.0
2017-10-23,-687681.0,576375.0,-30334.0,224777.0,87564.0,-581337.0,-266380.0,-54138.0,667547.0,230752.0,-47268.0,-25474.0
2017-10-24,-686997.0,575373.0,-30064.0,225899.0,87219.0,-581589.0,-266284.0,-54130.0,667753.0,230224.0,-47209.0,-25511.0
2017-10-25,-686427.0,576502.0,-31724.0,225306.0,87027.0,-581549.0,-266273.0,-54135.0,669398.0,227695.0,-47237.0,-25548.0
2017-10-26,-686789.0,576245.0,-31098.0,225091.0,87016.0,-582120.0,-266259.0,-54188.0,670981.0,227855.0,-47235.0,-25829.0
2017-10-27,-686918.0,577521.0,-32056.0,225157.0,87112.0,-583467.0,-266212.0,-54186.0,671564.0,227634.0,-47112.0,-26015.0
2017-10-30,-684299.0,580325.0,-37272.0,223371.0,86763.0,-583593.0,-266344.0,-54334.0,671579.0,225480.0,-47033.0,-26550.0
2017-10-31,-684548.0,584769.0,-41229.0,222144.0,86966.0,-583714.0,-266447.0,-54305.0,671867.0,222396.0,-47018.0,-26493.0
2017-11-01,-686853.0,587815.0,-42372.0,223853.0,86310.0,-584104.0,-266787.0,-54269.0,671995.0,220714.0,-46602.0,-26441.0
2017-11-02,-685308.0,587797.0,-44323.0,224976.0,85925.0,-585031.0,-267087.0,-54290.0,671855.0,219657.0,-46184.0,-26684.0
2017-11-03,-686991.0,586321.0,-41600.0,228683.0,85946.0,-584371.0,-267344.0,-54291.0,671647.0,218511.0,-45749.0,-26735.0
2017-11-06,-685181.0,587764.0,-45281.0,228353.0,85667.0,-584566.0,-267256.0,-54281.0,671267.0,215789.0,-45334.0,-26606.0
2017-11-07,-685921.0,590205.0,-45988.0,228240.0,85209.0,-584268.0,-267334.0,-54227.0,671772.0,214428.0,-46330.0,-26160.0
2017-11-08,-685305.0,590732.0,-46694.0,228381.0,85231.0,-583204.0,-267418.0,-54215.0,671445.0,212664.0,-46780.0,-25932.0
2017-11-09,-683216.0,590061.0,-48547.0,229719.0,85019.0,-583865.0,-267426.0,-54203.0,670700.0,211622.0,-46347.0,-26465.0
2017-11-10,-681785.0,588203.0,-48378.0,230109.0,84696.0,-584330.0,-267308.0,-54225.0,669747.0,213674.0,-46059.0,-27093.0
2017-11-13,-679206.0,587922.0,-50645.0,231830.0,84257.0,-585200.0,-267511.0,-54242.0,668873.0,213692.0,-45729.0,-28693.0
2017-11-14,-680495.0,586946.0,-48812.0,234929.0,84077.0,-585744.0,-267535.0,-54247.0,668570.0,213901.0,-45305.0,-29109.0
2017-11-15,-680864.0,586290.0,-48003.0,237570.0,83426.0,-585923.0,-267132.0,-54260.0,667685.0,213981.0,-45099.0,-29696.0
